member_ensembl_gene_id,canonical_ensembl_gene_id,canonical_symbol,group_size
ENSG00000224889,ENSG00000223851,PTMAP1,5
ENSG00000225453,ENSG00000223851,PTMAP1,5
ENSG00000227655,ENSG00000223851,PTMAP1,5
ENSG00000237156,ENSG00000223851,PTMAP1,5
ENSG00000223860,ENSG00000223860,MCCD1P1,2
ENSG00000226940,ENSG00000223860,MCCD1P1,2
ENSG00000223874,ENSG00000223874,TESHL,2
ENSG00000233143,ENSG00000223874,TESHL,2
ENSG00000223892,ENSG00000223892,HCG4P3,2
ENSG00000225086,ENSG00000223892,HCG4P3,2
ENSG00000223910,ENSG00000223910,ZNF32-AS3,2
ENSG00000228426,ENSG00000223910,ZNF32-AS3,2
ENSG00000223927,ENSG00000223927,RPL3P2,2
ENSG00000227672,ENSG00000223927,RPL3P2,2
ENSG00000223933,ENSG00000223933,TMPOP1,3
ENSG00000235223,ENSG00000223933,TMPOP1,3
ENSG00000236369,ENSG00000223933,TMPOP1,3
ENSG00000223939,ENSG00000223939,PPP1R2P1,3
ENSG00000233498,ENSG00000223939,PPP1R2P1,3
ENSG00000234642,ENSG00000223939,PPP1R2P1,3
ENSG00000223966,ENSG00000223966,,2
ENSG00000232086,ENSG00000223966,,2
ENSG00000223971,ENSG00000223971,FGFR3P,2
ENSG00000232244,ENSG00000223971,FGFR3P,2
ENSG00000224056,ENSG00000224056,PSORS1C3,2
ENSG00000224744,ENSG00000224056,PSORS1C3,2
ENSG00000224089,ENSG00000224089,CT47A10,7
ENSG00000226600,ENSG00000224089,CT47A10,7
ENSG00000230347,ENSG00000224089,CT47A10,7
ENSG00000230594,ENSG00000224089,CT47A10,7
ENSG00000236126,ENSG00000224089,CT47A10,7
ENSG00000237957,ENSG00000224089,CT47A10,7
ENSG00000242362,ENSG00000224089,CT47A10,7
ENSG00000224096,ENSG00000224096,HCG25,4
ENSG00000231037,ENSG00000224096,HCG25,4
ENSG00000231343,ENSG00000224096,HCG25,4
ENSG00000233772,ENSG00000224096,HCG25,4
ENSG00000224105,ENSG00000224105,C6orf15,3
ENSG00000225543,ENSG00000224105,C6orf15,3
ENSG00000231624,ENSG00000224105,C6orf15,3
ENSG00000224108,ENSG00000224108,ETF1P1,4
ENSG00000232141,ENSG00000224108,ETF1P1,4
ENSG00000235372,ENSG00000224108,ETF1P1,4
ENSG00000235764,ENSG00000224108,ETF1P1,4
ENSG00000224129,ENSG00000224129,DPPA2P2,2
ENSG00000281316,ENSG00000224129,DPPA2P2,2
ENSG00000224140,ENSG00000224140,TNXA,2
ENSG00000234328,ENSG00000224140,TNXA,2
ENSG00000224144,ENSG00000224144,ASH2LP1,2
ENSG00000281502,ENSG00000224144,ASH2LP1,2
ENSG00000224145,ENSG00000224145,TRIM15,2
ENSG00000235905,ENSG00000224145,TRIM15,2
ENSG00000224156,ENSG00000224156,TUBB,5
ENSG00000229684,ENSG00000224156,TUBB,5
ENSG00000232421,ENSG00000224156,TUBB,5
ENSG00000232575,ENSG00000224156,TUBB,5
ENSG00000235067,ENSG00000224156,TUBB,5
ENSG00000224197,ENSG00000224197,HLA-DQB3,2
ENSG00000228684,ENSG00000224197,HLA-DQB3,2
ENSG00000224204,ENSG00000224204,PHEX-AS1,2
ENSG00000233067,ENSG00000224204,PHEX-AS1,2
ENSG00000224230,ENSG00000224230,DASS-397D15.5,3
ENSG00000226227,ENSG00000224230,DASS-397D15.5,3
ENSG00000235074,ENSG00000224230,DASS-397D15.5,3
ENSG00000224264,ENSG00000224264,VARS,2
ENSG00000231116,ENSG00000224264,VARS,2
ENSG00000224272,ENSG00000224272,,2
ENSG00000281624,ENSG00000224272,,2
ENSG00000224305,ENSG00000224305,HLA-DQB2,2
ENSG00000230675,ENSG00000224305,HLA-DQB2,2
ENSG00000224312,ENSG00000224312,MCCD1P2,2
ENSG00000236113,ENSG00000224312,MCCD1P2,2
ENSG00000224320,ENSG00000224320,HLA-A,2
ENSG00000229215,ENSG00000224320,HLA-A,2
ENSG00000224328,ENSG00000224328,MDC1-AS1,7
ENSG00000224508,ENSG00000224328,MDC1-AS1,7
ENSG00000229681,ENSG00000224328,MDC1-AS1,7
ENSG00000231860,ENSG00000224328,MDC1-AS1,7
ENSG00000233883,ENSG00000224328,MDC1-AS1,7
ENSG00000236522,ENSG00000224328,MDC1-AS1,7
ENSG00000236766,ENSG00000224328,MDC1-AS1,7
ENSG00000224372,ENSG00000224372,HLA-N,7
ENSG00000227334,ENSG00000224372,HLA-N,7
ENSG00000230509,ENSG00000224372,HLA-N,7
ENSG00000232232,ENSG00000224372,HLA-N,7
ENSG00000234095,ENSG00000224372,HLA-N,7
ENSG00000234799,ENSG00000224372,HLA-N,7
ENSG00000236688,ENSG00000224372,HLA-N,7
ENSG00000224373,ENSG00000224373,IGHV4-59,2
ENSG00000282691,ENSG00000224373,IGHV4-59,2
ENSG00000224387,ENSG00000224387,,2
ENSG00000281225,ENSG00000224387,,2
ENSG00000224393,ENSG00000224393,C6orf25,4
ENSG00000230060,ENSG00000224393,C6orf25,4
ENSG00000231003,ENSG00000224393,C6orf25,4
ENSG00000237459,ENSG00000224393,C6orf25,4
ENSG00000224395,ENSG00000224395,OR2H1,2
ENSG00000229125,ENSG00000224395,OR2H1,2
ENSG00000224402,ENSG00000224402,OR6D1P,2
ENSG00000274650,ENSG00000224402,OR6D1P,2
ENSG00000224415,ENSG00000224415,,2
ENSG00000282463,ENSG00000224415,,2
ENSG00000224446,ENSG00000224446,LINC01015,2
ENSG00000230674,ENSG00000224446,LINC01015,2
ENSG00000224472,ENSG00000224472,TCF19,2
ENSG00000224941,ENSG00000224472,TCF19,2
ENSG00000224485,ENSG00000224485,USP9YP7,2
ENSG00000237616,ENSG00000224485,USP9YP7,2
ENSG00000224486,ENSG00000224486,HCG19P,6
ENSG00000227100,ENSG00000224486,HCG19P,6
ENSG00000229149,ENSG00000224486,HCG19P,6
ENSG00000235561,ENSG00000224486,HCG19P,6
ENSG00000235877,ENSG00000224486,HCG19P,6
ENSG00000236422,ENSG00000224486,HCG19P,6
ENSG00000224507,ENSG00000224507,HCG23,3
ENSG00000229903,ENSG00000224507,HCG23,3
ENSG00000230602,ENSG00000224507,HCG23,3
ENSG00000224538,ENSG00000224538,MCCD1P1,3
ENSG00000230357,ENSG00000224538,MCCD1P1,3
ENSG00000232649,ENSG00000224538,MCCD1P1,3
ENSG00000224579,ENSG00000224579,,2
ENSG00000273655,ENSG00000224579,,2
ENSG00000224587,ENSG00000224587,MDC1,3
ENSG00000228575,ENSG00000224587,MDC1,3
ENSG00000237095,ENSG00000224587,MDC1,3
ENSG00000224619,ENSG00000224619,HCG18,2
ENSG00000228894,ENSG00000224619,HCG18,2
ENSG00000224642,ENSG00000224642,HCG15,6
ENSG00000225368,ENSG00000224642,HCG15,6
ENSG00000227380,ENSG00000224642,HCG15,6
ENSG00000233035,ENSG00000224642,HCG15,6
ENSG00000235405,ENSG00000224642,HCG15,6
ENSG00000237898,ENSG00000224642,HCG15,6
ENSG00000224699,ENSG00000224699,LAMTOR5-AS1,2
ENSG00000273373,ENSG00000224699,LAMTOR5-AS1,2
ENSG00000224705,ENSG00000224705,HCG18,2
ENSG00000235727,ENSG00000224705,HCG18,2
ENSG00000224710,ENSG00000224710,FAM90A8P,2
ENSG00000285937,ENSG00000224710,FAM90A8P,2
ENSG00000224733,ENSG00000224733,,2
ENSG00000281853,ENSG00000224733,,2
ENSG00000224753,ENSG00000224753,XXbac-BPG13B8.10,6
ENSG00000227886,ENSG00000224753,XXbac-BPG13B8.10,6
ENSG00000228370,ENSG00000224753,XXbac-BPG13B8.10,6
ENSG00000232356,ENSG00000224753,XXbac-BPG13B8.10,6
ENSG00000232652,ENSG00000224753,XXbac-BPG13B8.10,6
ENSG00000232902,ENSG00000224753,XXbac-BPG13B8.10,6
ENSG00000224793,ENSG00000224793,HLA-DQB3,2
ENSG00000226343,ENSG00000224793,HLA-DQB3,2
ENSG00000224098,ENSG00000224796,RPL32P1,7
ENSG00000224796,ENSG00000224796,RPL32P1,7
ENSG00000226879,ENSG00000224796,RPL32P1,7
ENSG00000231288,ENSG00000224796,RPL32P1,7
ENSG00000231580,ENSG00000224796,RPL32P1,7
ENSG00000233194,ENSG00000224796,RPL32P1,7
ENSG00000233972,ENSG00000224796,RPL32P1,7
ENSG00000224807,ENSG00000224807,DUX4L9,2
ENSG00000276616,ENSG00000224807,DUX4L9,2
ENSG00000224813,ENSG00000224813,SEPT14P13,5
ENSG00000226008,ENSG00000224813,SEPT14P13,5
ENSG00000237094,ENSG00000224813,SEPT14P13,5
ENSG00000250210,ENSG00000224813,SEPT14P13,5
ENSG00000267237,ENSG00000224813,SEPT14P13,5
ENSG00000224819,ENSG00000224819,,2
ENSG00000288902,ENSG00000224819,,2
ENSG00000224862,ENSG00000224862,XXbac-BPG27H4.8,2
ENSG00000231854,ENSG00000224862,XXbac-BPG27H4.8,2
ENSG00000224873,ENSG00000224873,CDY13P,2
ENSG00000228850,ENSG00000224873,CDY13P,2
ENSG00000224921,ENSG00000224921,HCG4P11,4
ENSG00000229573,ENSG00000224921,HCG4P11,4
ENSG00000233617,ENSG00000224921,HCG4P11,4
ENSG00000249663,ENSG00000224921,HCG4P11,4
ENSG00000224922,ENSG00000224922,,2
ENSG00000279751,ENSG00000224922,,2
ENSG00000224929,ENSG00000224929,HLA-DPA3,2
ENSG00000234372,ENSG00000224929,HLA-DPA3,2
ENSG00000223412,ENSG00000224936,SUCLA2P1,5
ENSG00000223693,ENSG00000224936,SUCLA2P1,5
ENSG00000224936,ENSG00000224936,SUCLA2P1,5
ENSG00000227754,ENSG00000224936,SUCLA2P1,5
ENSG00000231157,ENSG00000224936,SUCLA2P1,5
ENSG00000224954,ENSG00000224954,PAIP1P1,3
ENSG00000226175,ENSG00000224954,PAIP1P1,3
ENSG00000234574,ENSG00000224954,PAIP1P1,3
ENSG00000224989,ENSG00000224989,FAM41AY1,2
ENSG00000226362,ENSG00000224989,FAM41AY1,2
ENSG00000225016,ENSG00000225016,LINC00328-2P,2
ENSG00000282536,ENSG00000225016,LINC00328-2P,2
ENSG00000225029,ENSG00000225029,USP8P1,2
ENSG00000228904,ENSG00000225029,USP8P1,2
ENSG00000225038,ENSG00000225038,TRIM31-AS1,5
ENSG00000229223,ENSG00000225038,TRIM31-AS1,5
ENSG00000232510,ENSG00000225038,TRIM31-AS1,5
ENSG00000237050,ENSG00000225038,TRIM31-AS1,5
ENSG00000238027,ENSG00000225038,TRIM31-AS1,5
ENSG00000225060,ENSG00000225060,PPP1R18,2
ENSG00000229998,ENSG00000225060,PPP1R18,2
ENSG00000225109,ENSG00000225109,PAIP1P1,3
ENSG00000228227,ENSG00000225109,PAIP1P1,3
ENSG00000236798,ENSG00000225109,PAIP1P1,3
ENSG00000225120,ENSG00000225120,HCG4P7,2
ENSG00000226517,ENSG00000225120,HCG4P7,2
ENSG00000225136,ENSG00000225136,PGBD4P5,2
ENSG00000282699,ENSG00000225136,PGBD4P5,2
ENSG00000225184,ENSG00000225184,XXbac-BCX196D17.5,5
ENSG00000227448,ENSG00000225184,XXbac-BCX196D17.5,5
ENSG00000231960,ENSG00000225184,XXbac-BCX196D17.5,5
ENSG00000232272,ENSG00000225184,XXbac-BCX196D17.5,5
ENSG00000233119,ENSG00000225184,XXbac-BCX196D17.5,5
ENSG00000225200,ENSG00000225200,,2
ENSG00000282039,ENSG00000225200,,2
ENSG00000225201,ENSG00000225201,HLA-E,2
ENSG00000236632,ENSG00000225201,HLA-E,2
ENSG00000225205,ENSG00000225205,PDK1-AS1,2
ENSG00000232788,ENSG00000225205,PDK1-AS1,2
ENSG00000225275,ENSG00000225275,NUP210P2,2
ENSG00000265773,ENSG00000225275,NUP210P2,2
ENSG00000225282,ENSG00000225282,KLHL5P1,2
ENSG00000281900,ENSG00000225282,KLHL5P1,2
ENSG00000225346,ENSG00000225346,HCG4,2
ENSG00000236225,ENSG00000225346,HCG4,2
ENSG00000225370,ENSG00000225370,,2
ENSG00000275984,ENSG00000225370,,2
ENSG00000225396,ENSG00000225396,FAM236D,2
ENSG00000283594,ENSG00000225396,FAM236D,2
ENSG00000225403,ENSG00000225403,WASF5P,2
ENSG00000225954,ENSG00000225403,WASF5P,2
ENSG00000225412,ENSG00000225412,BTNL2,2
ENSG00000225845,ENSG00000225412,BTNL2,2
ENSG00000225426,ENSG00000225426,LINC01015,2
ENSG00000226687,ENSG00000225426,LINC01015,2
ENSG00000225438,ENSG00000225438,KRT41P,2
ENSG00000262040,ENSG00000225438,KRT41P,2
ENSG00000225463,ENSG00000225463,ZNF70P1,2
ENSG00000229394,ENSG00000225463,ZNF70P1,2
ENSG00000225472,ENSG00000225472,NFIB-AS1,2
ENSG00000287708,ENSG00000225472,NFIB-AS1,2
ENSG00000225499,ENSG00000225499,RPL15P4,5
ENSG00000230211,ENSG00000225499,RPL15P4,5
ENSG00000231623,ENSG00000225499,RPL15P4,5
ENSG00000233965,ENSG00000225499,RPL15P4,5
ENSG00000236547,ENSG00000225499,RPL15P4,5
ENSG00000225508,ENSG00000225508,SSX15P,2
ENSG00000226867,ENSG00000225508,SSX15P,2
ENSG00000225516,ENSG00000225516,FAM197Y5,4
ENSG00000234803,ENSG00000225516,FAM197Y5,4
ENSG00000274196,ENSG00000225516,FAM197Y5,4
ENSG00000286173,ENSG00000225516,FAM197Y5,4
ENSG00000225540,ENSG00000225540,C4A-AS1,5
ENSG00000230075,ENSG00000225540,C4A-AS1,5
ENSG00000232565,ENSG00000225540,C4A-AS1,5
ENSG00000236587,ENSG00000225540,C4A-AS1,5
ENSG00000238170,ENSG00000225540,C4A-AS1,5
ENSG00000225550,ENSG00000225550,OR2J2,4
ENSG00000226000,ENSG00000225550,OR2J2,4
ENSG00000226347,ENSG00000225550,OR2J2,4
ENSG00000232945,ENSG00000225550,OR2J2,4
ENSG00000225571,ENSG00000225571,XXbac-BPG248L24.10,2
ENSG00000226834,ENSG00000225571,XXbac-BPG248L24.10,2
ENSG00000225589,ENSG00000225589,MDC1,2
ENSG00000234012,ENSG00000225589,MDC1,2
ENSG00000225595,ENSG00000225595,LINC01623,5
ENSG00000225604,ENSG00000225595,LINC01623,5
ENSG00000272629,ENSG00000225595,LINC01623,5
ENSG00000272857,ENSG00000225595,LINC01623,5
ENSG00000273200,ENSG00000225595,LINC01623,5
ENSG00000225618,ENSG00000225618,NCRNA00171,2
ENSG00000236598,ENSG00000225618,NCRNA00171,2
ENSG00000225629,ENSG00000225629,HCG22,2
ENSG00000237894,ENSG00000225629,HCG22,2
ENSG00000225635,ENSG00000225635,DDAH2,4
ENSG00000227317,ENSG00000225635,DDAH2,4
ENSG00000228128,ENSG00000225635,DDAH2,4
ENSG00000233076,ENSG00000225635,DDAH2,4
ENSG00000225644,ENSG00000225644,RPL35AP4,3
ENSG00000226538,ENSG00000225644,RPL35AP4,3
ENSG00000231602,ENSG00000225644,RPL35AP4,3
ENSG00000225696,ENSG00000225696,ZNF70P1,5
ENSG00000230949,ENSG00000225696,ZNF70P1,5
ENSG00000231030,ENSG00000225696,ZNF70P1,5
ENSG00000236910,ENSG00000225696,ZNF70P1,5
ENSG00000237723,ENSG00000225696,ZNF70P1,5
ENSG00000225714,ENSG00000225714,POLR2LP,2
ENSG00000233504,ENSG00000225714,POLR2LP,2
ENSG00000225718,ENSG00000225718,,2
ENSG00000286466,ENSG00000225718,,2
ENSG00000225735,ENSG00000225735,NEK4P1,2
ENSG00000280681,ENSG00000225735,NEK4P1,2
ENSG00000225736,ENSG00000225736,OR2B3,6
ENSG00000226832,ENSG00000225736,OR2B3,6
ENSG00000231319,ENSG00000225736,OR2B3,6
ENSG00000233054,ENSG00000225736,OR2B3,6
ENSG00000233180,ENSG00000225736,OR2B3,6
ENSG00000233687,ENSG00000225736,OR2B3,6
ENSG00000225740,ENSG00000225740,ELOCP6,2
ENSG00000230412,ENSG00000225740,ELOCP6,2
ENSG00000225788,ENSG00000225788,BRD2-IT1,5
ENSG00000228104,ENSG00000225788,BRD2-IT1,5
ENSG00000234673,ENSG00000225788,BRD2-IT1,5
ENSG00000236657,ENSG00000225788,BRD2-IT1,5
ENSG00000237348,ENSG00000225788,BRD2-IT1,5
ENSG00000225790,ENSG00000225790,,2
ENSG00000231574,ENSG00000225790,,2
ENSG00000224044,ENSG00000225797,UBDP1,2
ENSG00000225797,ENSG00000225797,UBDP1,2
ENSG00000225825,ENSG00000225825,IGHD6-25,2
ENSG00000282724,ENSG00000225825,IGHD6-25,2
ENSG00000225834,ENSG00000225834,HCG23,2
ENSG00000226228,ENSG00000225834,HCG23,2
ENSG00000225145,ENSG00000225851,HLA-S,4
ENSG00000225851,ENSG00000225851,HLA-S,4
ENSG00000228179,ENSG00000225851,HLA-S,4
ENSG00000237559,ENSG00000225851,HLA-S,4
ENSG00000225896,ENSG00000225896,ELOCP36,2
ENSG00000236599,ENSG00000225896,ELOCP36,2
ENSG00000225993,ENSG00000225993,LY6G6D,2
ENSG00000234443,ENSG00000225993,LY6G6D,2
ENSG00000226033,ENSG00000226033,STK19,3
ENSG00000226257,ENSG00000226033,STK19,3
ENSG00000236250,ENSG00000226033,STK19,3
ENSG00000226035,ENSG00000226035,HLA-DRB9,2
ENSG00000227384,ENSG00000226035,HLA-DRB9,2
ENSG00000226091,ENSG00000226091,LINC00937,2
ENSG00000286504,ENSG00000226091,LINC00937,2
ENSG00000226127,ENSG00000226127,BTNL2,3
ENSG00000229597,ENSG00000226127,BTNL2,3
ENSG00000229741,ENSG00000226127,BTNL2,3
ENSG00000226139,ENSG00000226139,XXbac-BPG254F23.7,2
ENSG00000230150,ENSG00000226139,XXbac-BPG254F23.7,2
ENSG00000226152,ENSG00000226152,HCG4P7,2
ENSG00000228490,ENSG00000226152,HCG4P7,2
ENSG00000226171,ENSG00000226171,DHX16,5
ENSG00000231377,ENSG00000226171,DHX16,5
ENSG00000233049,ENSG00000226171,DHX16,5
ENSG00000233418,ENSG00000226171,DHX16,5
ENSG00000233561,ENSG00000226171,DHX16,5
ENSG00000226210,ENSG00000226210,WASH8P,2
ENSG00000262435,ENSG00000226210,WASH8P,2
ENSG00000226303,ENSG00000226303,ZDHHC20P1,5
ENSG00000228371,ENSG00000226303,ZDHHC20P1,5
ENSG00000235507,ENSG00000226303,ZDHHC20P1,5
ENSG00000236926,ENSG00000226303,ZDHHC20P1,5
ENSG00000238053,ENSG00000226303,ZDHHC20P1,5
ENSG00000226310,ENSG00000226310,,2
ENSG00000286977,ENSG00000226310,,2
ENSG00000226336,ENSG00000226336,MRPS16P3,2
ENSG00000280782,ENSG00000226336,MRPS16P3,2
ENSG00000226353,ENSG00000226353,TAF9P1,2
ENSG00000229302,ENSG00000226353,TAF9P1,2
ENSG00000226365,ENSG00000226365,UBDP1,4
ENSG00000233989,ENSG00000226365,UBDP1,4
ENSG00000234856,ENSG00000226365,UBDP1,4
ENSG00000237421,ENSG00000226365,UBDP1,4
ENSG00000226377,ENSG00000226377,MYO1D-DT,2
ENSG00000236377,ENSG00000226377,MYO1D-DT,2
ENSG00000226380,ENSG00000226380,,2
ENSG00000231721,ENSG00000226380,,2
ENSG00000226390,ENSG00000226390,KCNQ2-AS1,2
ENSG00000281651,ENSG00000226390,KCNQ2-AS1,2
ENSG00000226404,ENSG00000226404,LY6G5C,4
ENSG00000228883,ENSG00000226404,LY6G5C,4
ENSG00000231325,ENSG00000226404,LY6G5C,4
ENSG00000237495,ENSG00000226404,LY6G5C,4
ENSG00000226449,ENSG00000226449,CDY5P,2
ENSG00000232899,ENSG00000226449,CDY5P,2
ENSG00000226450,ENSG00000226450,CYP2D8P,3
ENSG00000262055,ENSG00000226450,CYP2D8P,3
ENSG00000281004,ENSG00000226450,CYP2D8P,3
ENSG00000226550,ENSG00000226550,XXbac-BPG254F23.7,2
ENSG00000234331,ENSG00000226550,XXbac-BPG254F23.7,2
ENSG00000226575,ENSG00000226575,MYL8P,3
ENSG00000229342,ENSG00000226575,MYL8P,3
ENSG00000230193,ENSG00000226575,MYL8P,3
ENSG00000226577,ENSG00000226577,MICC,4
ENSG00000229187,ENSG00000226577,MICC,4
ENSG00000229651,ENSG00000226577,MICC,4
ENSG00000236727,ENSG00000226577,MICC,4
ENSG00000226595,ENSG00000226595,,2
ENSG00000281326,ENSG00000226595,,2
ENSG00000226603,ENSG00000226603,LY6G6D,3
ENSG00000236902,ENSG00000226603,LY6G6D,3
ENSG00000258635,ENSG00000226603,LY6G6D,3
ENSG00000226713,ENSG00000226713,MICD,2
ENSG00000237395,ENSG00000226713,MICD,2
ENSG00000226776,ENSG00000226776,KRTAP3-4P,2
ENSG00000262616,ENSG00000226776,KRTAP3-4P,2
ENSG00000226777,ENSG00000226777,FAM30A,2
ENSG00000277059,ENSG00000226777,FAM30A,2
ENSG00000226822,ENSG00000226822,LINC02785,2
ENSG00000230489,ENSG00000226822,LINC02785,2
ENSG00000226826,ENSG00000226826,HLA-DPB1,2
ENSG00000237710,ENSG00000226826,HLA-DPB1,2
ENSG00000226849,ENSG00000226849,,2
ENSG00000230337,ENSG00000226849,,2
ENSG00000226873,ENSG00000226873,CDY14P,2
ENSG00000231716,ENSG00000226873,CDY14P,2
ENSG00000226893,ENSG00000226893,HLA-H,2
ENSG00000231904,ENSG00000226893,HLA-H,2
ENSG00000226906,ENSG00000226906,TTTY4,3
ENSG00000228296,ENSG00000226906,TTTY4,3
ENSG00000235412,ENSG00000226906,TTTY4,3
ENSG00000226914,ENSG00000226914,PPP1R2P1,4
ENSG00000227435,ENSG00000226914,PPP1R2P1,4
ENSG00000236093,ENSG00000226914,PPP1R2P1,4
ENSG00000236488,ENSG00000226914,PPP1R2P1,4
ENSG00000226932,ENSG00000226932,OR2U2P,4
ENSG00000230754,ENSG00000226932,OR2U2P,4
ENSG00000234351,ENSG00000226932,OR2U2P,4
ENSG00000249415,ENSG00000226932,OR2U2P,4
ENSG00000226936,ENSG00000226936,B3GALT4,3
ENSG00000235155,ENSG00000226936,B3GALT4,3
ENSG00000236802,ENSG00000226936,B3GALT4,3
ENSG00000226979,ENSG00000226979,LTA,3
ENSG00000230279,ENSG00000226979,LTA,3
ENSG00000231408,ENSG00000226979,LTA,3
ENSG00000227027,ENSG00000227027,HLA-T,3
ENSG00000229293,ENSG00000227027,HLA-T,3
ENSG00000232988,ENSG00000227027,HLA-T,3
ENSG00000227030,ENSG00000227030,RPL7AP7,3
ENSG00000233465,ENSG00000227030,RPL7AP7,3
ENSG00000233982,ENSG00000227030,RPL7AP7,3
ENSG00000227074,ENSG00000227074,SAPCD1,4
ENSG00000227861,ENSG00000227074,SAPCD1,4
ENSG00000234951,ENSG00000227074,SAPCD1,4
ENSG00000237918,ENSG00000227074,SAPCD1,4
ENSG00000227108,ENSG00000227108,IGHD1-14,2
ENSG00000282736,ENSG00000227108,IGHD1-14,2
ENSG00000227120,ENSG00000227120,,2
ENSG00000235959,ENSG00000227120,,2
ENSG00000227129,ENSG00000227129,NEU1,3
ENSG00000228691,ENSG00000227129,NEU1,3
ENSG00000234846,ENSG00000227129,NEU1,3
ENSG00000227178,ENSG00000227178,OR2B4P,4
ENSG00000232146,ENSG00000227178,OR2B4P,4
ENSG00000232469,ENSG00000227178,OR2B4P,4
ENSG00000237690,ENSG00000227178,OR2B4P,4
ENSG00000227186,ENSG00000227186,,2
ENSG00000281086,ENSG00000227186,,2
ENSG00000227196,ENSG00000227196,IGHD4-23,2
ENSG00000282640,ENSG00000227196,IGHD4-23,2
ENSG00000224835,ENSG00000227198,C6orf47-AS1,4
ENSG00000225390,ENSG00000227198,C6orf47-AS1,4
ENSG00000227198,ENSG00000227198,C6orf47-AS1,4
ENSG00000233169,ENSG00000227198,C6orf47-AS1,4
ENSG00000227231,ENSG00000227231,IER3,4
ENSG00000230128,ENSG00000227231,IER3,4
ENSG00000235030,ENSG00000227231,IER3,4
ENSG00000237155,ENSG00000227231,IER3,4
ENSG00000227245,ENSG00000227245,,2
ENSG00000285766,ENSG00000227245,,2
ENSG00000227246,ENSG00000227246,PSORS1C2,2
ENSG00000234605,ENSG00000227246,PSORS1C2,2
ENSG00000227314,ENSG00000227314,MSH5,2
ENSG00000230293,ENSG00000227314,MSH5,2
ENSG00000227335,ENSG00000227335,IGHJ1P,2
ENSG00000282672,ENSG00000227335,IGHJ1P,2
ENSG00000227357,ENSG00000227357,HLA-DRB4,2
ENSG00000231021,ENSG00000227357,HLA-DRB4,2
ENSG00000227407,ENSG00000227407,,4
ENSG00000275137,ENSG00000227407,,4
ENSG00000278409,ENSG00000227407,,4
ENSG00000278827,ENSG00000227407,,4
ENSG00000227439,ENSG00000227439,TTTY17B,2
ENSG00000228240,ENSG00000227439,TTTY17B,2
ENSG00000227442,ENSG00000227442,HLA-DRB2,2
ENSG00000232156,ENSG00000227442,HLA-DRB2,2
ENSG00000227472,ENSG00000227472,TRIM10,3
ENSG00000235025,ENSG00000227472,TRIM10,3
ENSG00000237703,ENSG00000227472,TRIM10,3
ENSG00000227488,ENSG00000227488,GAGE12D,2
ENSG00000237671,ENSG00000227488,GAGE12D,2
ENSG00000227509,ENSG00000227509,LINC01839,2
ENSG00000281738,ENSG00000227509,LINC01839,2
ENSG00000227559,ENSG00000227559,HCG14,2
ENSG00000234411,ENSG00000227559,HCG14,2
ENSG00000227568,ENSG00000227568,SNX18P26,2
ENSG00000282677,ENSG00000227568,SNX18P26,2
ENSG00000227600,ENSG00000227600,PPT2,2
ENSG00000236649,ENSG00000227600,PPT2,2
ENSG00000224241,ENSG00000227609,TMEM183AP1,6
ENSG00000225248,ENSG00000227609,TMEM183AP1,6
ENSG00000225305,ENSG00000227609,TMEM183AP1,6
ENSG00000227609,ENSG00000227609,TMEM183AP1,6
ENSG00000229737,ENSG00000227609,TMEM183AP1,6
ENSG00000232189,ENSG00000227609,TMEM183AP1,6
ENSG00000227669,ENSG00000227669,HLA-H,2
ENSG00000247700,ENSG00000227669,HLA-H,2
ENSG00000227720,ENSG00000227720,PPP1R11,4
ENSG00000233314,ENSG00000227720,PPP1R11,4
ENSG00000234058,ENSG00000227720,PPP1R11,4
ENSG00000237403,ENSG00000227720,PPP1R11,4
ENSG00000227751,ENSG00000227751,RCC2-AS1,2
ENSG00000281391,ENSG00000227751,RCC2-AS1,2
ENSG00000224253,ENSG00000227758,HCG9P5,6
ENSG00000227758,ENSG00000227758,HCG9P5,6
ENSG00000228202,ENSG00000227758,HCG9P5,6
ENSG00000228900,ENSG00000227758,HCG9P5,6
ENSG00000235458,ENSG00000227758,HCG9P5,6
ENSG00000236619,ENSG00000227758,HCG9P5,6
ENSG00000227761,ENSG00000227761,BAG6,3
ENSG00000228760,ENSG00000227761,BAG6,3
ENSG00000234651,ENSG00000227761,BAG6,3
ENSG00000227780,ENSG00000227780,ZBTB22,2
ENSG00000229253,ENSG00000227780,ZBTB22,2
ENSG00000227784,ENSG00000227784,ZNF965P,2
ENSG00000282352,ENSG00000227784,ZNF965P,2
ENSG00000227800,ENSG00000227800,IGHD4-17,2
ENSG00000282274,ENSG00000227800,IGHD4-17,2
ENSG00000227853,ENSG00000227853,C6orf47-AS1,2
ENSG00000235516,ENSG00000227853,C6orf47-AS1,2
ENSG00000227867,ENSG00000227867,ELOCP11,2
ENSG00000227915,ENSG00000227867,ELOCP11,2
ENSG00000227917,ENSG00000227917,,2
ENSG00000231808,ENSG00000227917,,2
ENSG00000227945,ENSG00000227945,PTPRK-AS1,2
ENSG00000280612,ENSG00000227945,PTPRK-AS1,2
ENSG00000228008,ENSG00000228008,,2
ENSG00000230698,ENSG00000228008,,2
ENSG00000228025,ENSG00000228025,MTCO3P1,2
ENSG00000236629,ENSG00000228025,MTCO3P1,2
ENSG00000228102,ENSG00000228102,IFITM4P,3
